"Nom station dépose","Latitude station dépose","Longitude station dépose",Total,VAE,VM
"Alfred Roll - Berthier","48,887808570529","2,3000952981763",12,2,10
"Arthur Ranc - Hôpital Bichat","48,8978712500682","2,33352184295654",14,14,0
"Belidor - Gouvion-Saint-Cyr","48,8802215405201","2,28546805679798",6,0,6
"Bobillot - Paulin Mery","48,8298998417474","2,35433567667485",13,9,4
"Bruneseau - Quai d'Ivry","48,8249456375829","2,38856613636017",17,7,10
"Caulaincourt - Place Constantin Pecqueur","48,8896779050281","2,33817871442611",14,14,0
"Clichy - Douai","48,883687771522","2,328063700029",15,12,3
"Fontainebleau - Edmond Michelet","48,8095643684405","2,3626908659935",11,4,7
"Gare Montparnasse - René Mouchotte","48,8392038432924","2,32088394463062",17,0,17
"Gare d'Austerlitz - Pont Charles de Gaulle","48,8423198301093","2,36703000962734",12,11,1
"Gare de Pont-Cardinet","48,8871390147531","2,31449414399426",14,14,0
"Grande Armée - Brunel","48,876116","2,288124",15,15,0
"Grands Moulins de Pantin","48,8973836972023","2,39599853754044",11,4,7
"Hélène et François Missoffe - Emile Borel","48,8999065384349","2,32154399167484",16,16,0
"Italie - Jardin Joan Miro","48,8199091404576","2,35929485410452",30,12,18
"LCL Campus - Place Oscar Niemeyer","48,8053424806216","2,36398369073868",17,14,3
"Maxime Gorki - Paul Vaillant-Couturier","48,7967350879544","2,36833423376083",17,6,11
"Miromesnil - La Boétie","48,8737224129165","2,31584809720516",14,14,0
Olympiades,"48,826764665199","2,3650860786438",13,13,0
"Pajol - Riquet ","48,8896002813454","2,36285347491503",14,14,0
"Parc Départemental des Hautes-Bruyères","48,7934579013989","2,35090121626854",11,0,11
"Pau Casals - Neuve Tolbiac","48,8311602","2,3774395",13,13,0
"Paul Valery - Victor Hugo","48,8713740608016","2,28871285915375",13,13,0
"Pereire - Ternes","48,8797395483073","2,28801213204861",12,12,0
"Place d'Italie - Soeur Rosalie","48,831908520394","2,3546943448098",35,24,11
"Place d'Italie - Vincent Auriol","48,831481874467","2,3567550292319",30,21,9
"Place du Docteur Yersin","48,8201049499198","2,37255837768316",14,7,7
"Place du Maquis du Vercors","48,8773215794936","2,40837827324867",11,2,9
"Porte Pouchet-Bessières","48,8978765","2,3230632",12,12,0
"Porte d'Aubervilliers","48,8985966194238","2,36897226423025",30,20,10
"Porte d'Ivry","48,8217687475965","2,36887067556381",27,11,16
"Porte de Saint-Ouen - Bessières","48,8979224085452","2,32851451022192",37,28,9
"Porte de la Plaine","48,8280516960598","2,29242771863937",12,12,0
"Stade de France","48,9191419535581","2,3620655760169",13,0,13
"Station Paris Basketball - Stade Georges Carpentier","48,8204824383814","2,36683219671249",29,15,14
"Stephenson - Doudeauville","48,8885370489448","2,35616102814674",15,10,5
